generateTime,totalInfo,timeZone,type
20220404 21:27:01,"{""avgRestingHeartRate"":61,""lastHeartRate"":86,""lastRestHeartRate"":0,""maxHeartRate"":182,""minHeartRate"":48}","""	-0600""",7
20220407 23:20:56,"{""avgRestingHeartRate"":66,""lastHeartRate"":66,""lastRestHeartRate"":0,""maxHeartRate"":178,""minHeartRate"":45}","""	-0500""",7
20220407 23:20:57,"{""avgRestingHeartRate"":60,""lastHeartRate"":83,""lastRestHeartRate"":0,""maxHeartRate"":143,""minHeartRate"":42}","""	-0500""",7
20220407 23:21:00,"{""avgRestingHeartRate"":62,""lastHeartRate"":62,""lastRestHeartRate"":0,""maxHeartRate"":156,""minHeartRate"":45}","""	-0500""",7
20220407 23:21:39,"{""allSleepTime"":453,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":49,""deepSleepTime"":90,""dreamTime"":122,""fallAsleepTime"":1649059140000,""goBedTime"":1649056916000,""lightSleepTime"":241,""sleepEfficiency"":12,""sleepLatency"":2500000,""sleepScore"":77,""snoreFreq"":3,""validData"":65.07,""wakeupCnt"":0,""wakeupTime"":1649086320000}","""	-0500""",9
20220407 23:21:39,"{""allSleepTime"":369,""awakeTime"":44,""daySleepTime"":45,""deepSleepPart"":53,""deepSleepTime"":106,""dreamTime"":49,""fallAsleepTime"":1649139300000,""goBedTime"":1649135959000,""lightSleepTime"":214,""sleepEfficiency"":8,""sleepLatency"":3649000,""sleepScore"":73,""snoreFreq"":6,""validData"":78.46,""wakeupCnt"":3,""wakeupTime"":1649164080000}","""	-0500""",9
20220408 16:15:21,"{""lastScore"":39,""maxScore"":61,""meanScore"":31,""measureCount"":38,""minScore"":15}","""	-0500""",11
20220408 16:15:21,"{""lastScore"":40,""maxScore"":67,""meanScore"":28,""measureCount"":36,""minScore"":15}","""	-0500""",11
20220408 16:15:21,"{""lastScore"":29,""maxScore"":58,""meanScore"":37,""measureCount"":39,""minScore"":15}","""	-0500""",11
20220408 16:15:21,"{""lastScore"":29,""maxScore"":54,""meanScore"":28,""measureCount"":31,""minScore"":15}","""	-0500""",11
20220408 16:15:21,"{""lastScore"":64,""maxScore"":64,""meanScore"":29,""measureCount"":28,""minScore"":15}","""	-0500""",11
20220408 16:15:21,"{""lastScore"":44,""maxScore"":50,""meanScore"":28,""measureCount"":34,""minScore"":15}","""	-0500""",11
20220408 16:15:21,"{""lastScore"":39,""maxScore"":63,""meanScore"":29,""measureCount"":34,""minScore"":15}","""	-0500""",11
20220408 16:15:21,"{""lastScore"":42,""maxScore"":69,""meanScore"":28,""measureCount"":35,""minScore"":15}","""	-0500""",11
20220408 16:15:21,"{""lastScore"":20,""maxScore"":64,""meanScore"":27,""measureCount"":35,""minScore"":15}","""	-0500""",11
20220408 16:15:21,"{""lastScore"":33,""maxScore"":62,""meanScore"":33,""measureCount"":22,""minScore"":15}","""	-0500""",11
20220408 21:15:25,"{""avgRestingHeartRate"":62,""lastHeartRate"":62,""lastRestHeartRate"":0,""maxHeartRate"":149,""minHeartRate"":41}","""	-0500""",7
20220408 21:16:01,"{""allSleepTime"":366,""awakeTime"":0,""daySleepTime"":53,""deepSleepPart"":61,""deepSleepTime"":116,""dreamTime"":34,""fallAsleepTime"":1649224440000,""goBedTime"":1649219191000,""lightSleepTime"":216,""sleepEfficiency"":6,""sleepLatency"":5542000,""sleepScore"":76,""snoreFreq"":1,""validData"":83.51,""wakeupCnt"":0,""wakeupTime"":1649246400000}","""	-0500""",9
20220408 21:16:02,"{""allSleepTime"":399,""awakeTime"":37,""daySleepTime"":13,""deepSleepPart"":64,""deepSleepTime"":130,""dreamTime"":34,""fallAsleepTime"":1649313060000,""goBedTime"":1649306936000,""lightSleepTime"":235,""sleepEfficiency"":5,""sleepLatency"":6387000,""sleepScore"":78,""snoreFreq"":1,""validData"":75.91,""wakeupCnt"":1,""wakeupTime"":1649339220000}","""	-0500""",9
20220409 01:20:16,"{""allSleepTime"":282,""awakeTime"":0,""daySleepTime"":108,""deepSleepPart"":52,""deepSleepTime"":100,""dreamTime"":38,""fallAsleepTime"":1649402280000,""goBedTime"":1649395234000,""lightSleepTime"":144,""sleepEfficiency"":3,""sleepLatency"":7335000,""sleepScore"":68,""snoreFreq"":1,""validData"":87.44,""wakeupCnt"":0,""wakeupTime"":1649419200000}","""	-0500""",9
20220409 12:27:26,"{""avgRestingHeartRate"":54,""lastHeartRate"":72,""lastRestHeartRate"":0,""maxHeartRate"":153,""minHeartRate"":43}","""	-0500""",7
20220410 06:39:59,"{""avgRestingHeartRate"":67,""lastHeartRate"":65,""lastRestHeartRate"":0,""maxHeartRate"":163,""minHeartRate"":43}","""	-0500""",7
20220410 14:02:14,"{""allSleepTime"":397,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":49,""deepSleepTime"":124,""dreamTime"":36,""fallAsleepTime"":1649481300000,""goBedTime"":1649480523000,""lightSleepTime"":237,""sleepEfficiency"":25,""sleepLatency"":1073000,""sleepScore"":76,""snoreFreq"":1,""validData"":81.58,""wakeupCnt"":0,""wakeupTime"":1649505120000}","""	-0500""",9
20220411 08:14:56,"{""avgRestingHeartRate"":45,""lastHeartRate"":83,""lastRestHeartRate"":0,""maxHeartRate"":131,""minHeartRate"":44}","""	-0500""",7
20220411 12:01:13,"{""allSleepTime"":456,""awakeTime"":1,""daySleepTime"":102,""deepSleepPart"":66,""deepSleepTime"":145,""dreamTime"":105,""fallAsleepTime"":1649570940000,""goBedTime"":1649570244000,""lightSleepTime"":206,""sleepEfficiency"":26,""sleepLatency"":997000,""sleepScore"":85,""snoreFreq"":1,""validData"":77.35,""wakeupCnt"":1,""wakeupTime"":1649598360000}","""	-0500""",9
20220413 00:12:41,"{""avgRestingHeartRate"":54,""lastHeartRate"":64,""lastRestHeartRate"":0,""maxHeartRate"":139,""minHeartRate"":46}","""	-0500""",7
20220413 00:13:54,"{""allSleepTime"":522,""awakeTime"":27,""daySleepTime"":120,""deepSleepPart"":46,""deepSleepTime"":164,""dreamTime"":30,""fallAsleepTime"":1649655060000,""goBedTime"":1649653369000,""lightSleepTime"":328,""sleepEfficiency"":18,""sleepLatency"":2118000,""sleepScore"":77,""snoreFreq"":4,""validData"":80.91,""wakeupCnt"":3,""wakeupTime"":1649688000000}","""	-0500""",9
20220413 01:33:34,"{""allSleepTime"":492,""awakeTime"":20,""daySleepTime"":39,""deepSleepPart"":49,""deepSleepTime"":130,""dreamTime"":52,""fallAsleepTime"":1649753640000,""goBedTime"":1649751138000,""lightSleepTime"":310,""sleepEfficiency"":13,""sleepLatency"":2799000,""sleepScore"":82,""snoreFreq"":1,""validData"":74.93,""wakeupCnt"":1,""wakeupTime"":1649784360000}","""	-0500""",9
20220414 20:10:45,"{""avgRestingHeartRate"":51,""lastHeartRate"":60,""lastRestHeartRate"":0,""maxHeartRate"":126,""minHeartRate"":43}","""	-0500""",7
20220414 20:32:52,"{""avgRestingHeartRate"":61,""lastHeartRate"":99,""lastRestHeartRate"":0,""maxHeartRate"":182,""minHeartRate"":43}","""	-0500""",7
20220414 20:32:53,"{""avgRestingHeartRate"":62,""lastHeartRate"":74,""lastRestHeartRate"":0,""maxHeartRate"":140,""minHeartRate"":43}","""	-0500""",7
20220415 16:36:11,"{""allSleepTime"":314,""awakeTime"":44,""daySleepTime"":50,""deepSleepPart"":52,""deepSleepTime"":94,""dreamTime"":10,""fallAsleepTime"":1649837400000,""goBedTime"":1649837134000,""lightSleepTime"":210,""sleepEfficiency"":30,""sleepLatency"":552000,""sleepScore"":68,""snoreFreq"":1,""validData"":69.01,""wakeupCnt"":1,""wakeupTime"":1649863680000}","""	-0500""",9
20220415 22:04:00,"{""allSleepTime"":240,""awakeTime"":0,""daySleepTime"":123,""deepSleepPart"":65,""deepSleepTime"":38,""dreamTime"":85,""fallAsleepTime"":1650044340000,""goBedTime"":1650044026000,""lightSleepTime"":117,""sleepEfficiency"":21,""sleepLatency"":774000,""sleepScore"":54,""snoreFreq"":1,""validData"":75.35,""wakeupCnt"":0,""wakeupTime"":1650058740000}","""	-0500""",9
20220416 15:50:31,"{""avgRestingHeartRate"":0,""lastHeartRate"":95,""lastRestHeartRate"":0,""maxHeartRate"":178,""minHeartRate"":47}","""	-0500""",7
20220416 20:47:23,"{""avgRestingHeartRate"":0,""lastHeartRate"":87,""lastRestHeartRate"":0,""maxHeartRate"":184,""minHeartRate"":42}","""	-0500""",7
20220416 21:55:06,"{""allSleepTime"":475,""awakeTime"":28,""daySleepTime"":76,""deepSleepPart"":62,""deepSleepTime"":128,""dreamTime"":64,""fallAsleepTime"":1650094920000,""goBedTime"":1650094738000,""lightSleepTime"":283,""sleepEfficiency"":46,""sleepLatency"":435000,""sleepScore"":82,""snoreFreq"":3,""validData"":76.13,""wakeupCnt"":1,""wakeupTime"":1650125100000}","""	-0500""",9
20220418 08:02:01,"{""avgRestingHeartRate"":49,""lastHeartRate"":56,""lastRestHeartRate"":0,""maxHeartRate"":116,""minHeartRate"":42}","""	-0500""",7
20220419 11:00:41,"{""avgRestingHeartRate"":68,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":122,""minHeartRate"":52}","""	-0500""",7
20220419 12:42:43,"{""allSleepTime"":0,""awakeTime"":0,""daySleepTime"":24,""deepSleepPart"":0,""deepSleepTime"":0,""dreamTime"":0,""fallAsleepTime"":0,""goBedTime"":0,""lightSleepTime"":0,""sleepEfficiency"":0,""sleepLatency"":0,""sleepScore"":0,""snoreFreq"":0,""validData"":0.0,""wakeupCnt"":0,""wakeupTime"":0}","""	-0500""",9
20220419 12:42:58,"{""allSleepTime"":462,""awakeTime"":0,""daySleepTime"":43,""deepSleepPart"":54,""deepSleepTime"":142,""dreamTime"":60,""fallAsleepTime"":1650267000000,""goBedTime"":1650262582000,""lightSleepTime"":260,""sleepEfficiency"":8,""sleepLatency"":4756000,""sleepScore"":81,""snoreFreq"":1,""validData"":82.01,""wakeupCnt"":0,""wakeupTime"":1650294720000}","""	-0500""",9
20220423 17:04:37,"{""avgRestingHeartRate"":61,""lastHeartRate"":88,""lastRestHeartRate"":0,""maxHeartRate"":129,""minHeartRate"":41}","""	-0500""",7
20220423 17:04:40,"{""avgRestingHeartRate"":63,""lastHeartRate"":87,""lastRestHeartRate"":0,""maxHeartRate"":154,""minHeartRate"":43}","""	-0500""",7
20220423 17:04:44,"{""avgRestingHeartRate"":65,""lastHeartRate"":66,""lastRestHeartRate"":0,""maxHeartRate"":153,""minHeartRate"":55}","""	-0500""",7
20220423 17:04:45,"{""avgRestingHeartRate"":55,""lastHeartRate"":55,""lastRestHeartRate"":0,""maxHeartRate"":152,""minHeartRate"":45}","""	-0500""",7
20220423 17:10:00,"{""allSleepTime"":440,""awakeTime"":31,""daySleepTime"":0,""deepSleepPart"":62,""deepSleepTime"":144,""dreamTime"":36,""fallAsleepTime"":1650347880000,""goBedTime"":1650343291000,""lightSleepTime"":260,""sleepEfficiency"":8,""sleepLatency"":4882000,""sleepScore"":81,""snoreFreq"":1,""validData"":80.08,""wakeupCnt"":1,""wakeupTime"":1650376140000}","""	-0500""",9
20220423 17:10:01,"{""allSleepTime"":307,""awakeTime"":20,""daySleepTime"":131,""deepSleepPart"":51,""deepSleepTime"":82,""dreamTime"":62,""fallAsleepTime"":1650439020000,""goBedTime"":1650438283000,""lightSleepTime"":163,""sleepEfficiency"":22,""sleepLatency"":1027000,""sleepScore"":70,""snoreFreq"":1,""validData"":91.32,""wakeupCnt"":1,""wakeupTime"":1650458640000}","""	-0500""",9
20220423 17:10:01,"{""allSleepTime"":478,""awakeTime"":20,""daySleepTime"":0,""deepSleepPart"":62,""deepSleepTime"":144,""dreamTime"":56,""fallAsleepTime"":1650519360000,""goBedTime"":1650517275000,""lightSleepTime"":278,""sleepEfficiency"":15,""sleepLatency"":2383000,""sleepScore"":83,""snoreFreq"":1,""validData"":81.51,""wakeupCnt"":1,""wakeupTime"":1650549240000}","""	-0500""",9
20220423 17:10:02,"{""allSleepTime"":409,""awakeTime"":16,""daySleepTime"":0,""deepSleepPart"":64,""deepSleepTime"":144,""dreamTime"":36,""fallAsleepTime"":1650601920000,""goBedTime"":1650596434000,""lightSleepTime"":229,""sleepEfficiency"":6,""sleepLatency"":5778000,""sleepScore"":80,""snoreFreq"":1,""validData"":85.67,""wakeupCnt"":1,""wakeupTime"":1650627420000}","""	-0500""",9
20220424 16:17:45,"{""avgRestingHeartRate"":52,""lastHeartRate"":86,""lastRestHeartRate"":0,""maxHeartRate"":154,""minHeartRate"":47}","""	-0500""",7
20220424 16:18:43,"{""allSleepTime"":516,""awakeTime"":1,""daySleepTime"":108,""deepSleepPart"":63,""deepSleepTime"":142,""dreamTime"":112,""fallAsleepTime"":1650693720000,""goBedTime"":1650693152000,""lightSleepTime"":262,""sleepEfficiency"":35,""sleepLatency"":885000,""sleepScore"":85,""snoreFreq"":1,""validData"":91.3,""wakeupCnt"":1,""wakeupTime"":1650724740000}","""	-0500""",9
20220424 23:33:38,"{""allSleepTime"":380,""awakeTime"":0,""daySleepTime"":106,""deepSleepPart"":52,""deepSleepTime"":92,""dreamTime"":38,""fallAsleepTime"":1650789480000,""goBedTime"":1650787898000,""lightSleepTime"":250,""sleepEfficiency"":13,""sleepLatency"":1907000,""sleepScore"":74,""snoreFreq"":1,""validData"":72.94,""wakeupCnt"":0,""wakeupTime"":1650812280000}","""	-0500""",9
20220425 08:42:55,"{""avgRestingHeartRate"":69,""lastHeartRate"":69,""lastRestHeartRate"":0,""maxHeartRate"":186,""minHeartRate"":55}","""	-0500""",7
20220426 03:30:42,"{""allSleepTime"":357,""awakeTime"":20,""daySleepTime"":53,""deepSleepPart"":55,""deepSleepTime"":112,""dreamTime"":41,""fallAsleepTime"":1650874020000,""goBedTime"":1650867140000,""lightSleepTime"":204,""sleepEfficiency"":4,""sleepLatency"":7158000,""sleepScore"":75,""snoreFreq"":1,""validData"":79.69,""wakeupCnt"":1,""wakeupTime"":1650896640000}","""	-0500""",9
20220426 14:49:03,"{""avgRestingHeartRate"":0,""lastHeartRate"":75,""lastRestHeartRate"":0,""maxHeartRate"":184,""minHeartRate"":49}","""	-0500""",7
20220427 12:05:08,"{""allSleepTime"":421,""awakeTime"":1,""daySleepTime"":0,""deepSleepPart"":42,""deepSleepTime"":80,""dreamTime"":71,""fallAsleepTime"":1650956820000,""goBedTime"":1650954081000,""lightSleepTime"":270,""sleepEfficiency"":10,""sleepLatency"":3124000,""sleepScore"":73,""snoreFreq"":4,""validData"":70.79,""wakeupCnt"":1,""wakeupTime"":1650982140000}","""	-0500""",9
20220427 13:32:31,"{""avgRestingHeartRate"":66,""lastHeartRate"":92,""lastRestHeartRate"":0,""maxHeartRate"":184,""minHeartRate"":46}","""	-0500""",7
20220427 22:43:30,"{""allSleepTime"":346,""awakeTime"":0,""daySleepTime"":105,""deepSleepPart"":58,""deepSleepTime"":106,""dreamTime"":42,""fallAsleepTime"":1651040040000,""goBedTime"":1651036853000,""lightSleepTime"":198,""sleepEfficiency"":9,""sleepLatency"":3491000,""sleepScore"":75,""snoreFreq"":1,""validData"":87.62,""wakeupCnt"":0,""wakeupTime"":1651060800000}","""	-0500""",9
20220428 06:27:35,"{""lastScore"":48,""maxScore"":64,""meanScore"":32,""measureCount"":39,""minScore"":15}","""	-0500""",11
20220428 06:27:35,"{""lastScore"":36,""maxScore"":60,""meanScore"":31,""measureCount"":39,""minScore"":15}","""	-0500""",11
20220428 06:27:35,"{""lastScore"":34,""maxScore"":62,""meanScore"":29,""measureCount"":31,""minScore"":15}","""	-0500""",11
20220428 06:27:35,"{""lastScore"":30,""maxScore"":68,""meanScore"":38,""measureCount"":34,""minScore"":17}","""	-0500""",11
20220428 06:27:35,"{""lastScore"":38,""maxScore"":65,""meanScore"":33,""measureCount"":34,""minScore"":15}","""	-0500""",11
20220428 06:27:35,"{""lastScore"":61,""maxScore"":65,""meanScore"":37,""measureCount"":31,""minScore"":15}","""	-0500""",11
20220428 06:27:35,"{""lastScore"":35,""maxScore"":67,""meanScore"":39,""measureCount"":41,""minScore"":23}","""	-0500""",11
20220428 06:27:35,"{""lastScore"":36,""maxScore"":64,""meanScore"":34,""measureCount"":39,""minScore"":15}","""	-0500""",11
20220428 06:27:35,"{""lastScore"":54,""maxScore"":60,""meanScore"":30,""measureCount"":41,""minScore"":15}","""	-0500""",11
20220428 06:27:35,"{""lastScore"":21,""maxScore"":44,""meanScore"":32,""measureCount"":5,""minScore"":21}","""	-0500""",11
20220428 13:45:41,"{""avgRestingHeartRate"":65,""lastHeartRate"":74,""lastRestHeartRate"":0,""maxHeartRate"":172,""minHeartRate"":47}","""	-0500""",7
20220429 07:18:55,"{""avgRestingHeartRate"":58,""lastHeartRate"":65,""lastRestHeartRate"":0,""maxHeartRate"":153,""minHeartRate"":43}","""	-0500""",7
20220429 10:41:45,"{""allSleepTime"":396,""awakeTime"":25,""daySleepTime"":0,""deepSleepPart"":61,""deepSleepTime"":133,""dreamTime"":27,""fallAsleepTime"":1651128240000,""goBedTime"":1651127463000,""lightSleepTime"":236,""sleepEfficiency"":26,""sleepLatency"":1056000,""sleepScore"":78,""snoreFreq"":1,""validData"":83.14,""wakeupCnt"":1,""wakeupTime"":1651153500000}","""	-0500""",9
20220430 17:15:08,"{""avgRestingHeartRate"":62,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":167,""minHeartRate"":44}","""	-0500""",7
20220430 17:20:04,"{""allSleepTime"":302,""awakeTime"":3,""daySleepTime"":0,""deepSleepPart"":73,""deepSleepTime"":82,""dreamTime"":59,""fallAsleepTime"":1651214640000,""goBedTime"":1651213605000,""lightSleepTime"":161,""sleepEfficiency"":14,""sleepLatency"":1368000,""sleepScore"":72,""snoreFreq"":1,""validData"":71.74,""wakeupCnt"":1,""wakeupTime"":1651232940000}","""	-0500""",9
20220501 08:12:13,"{""avgRestingHeartRate"":68,""lastHeartRate"":78,""lastRestHeartRate"":0,""maxHeartRate"":182,""minHeartRate"":45}","""	-0500""",7
20220501 08:13:20,"{""allSleepTime"":626,""awakeTime"":38,""daySleepTime"":0,""deepSleepPart"":74,""deepSleepTime"":162,""dreamTime"":115,""fallAsleepTime"":1651294800000,""goBedTime"":1651288713000,""lightSleepTime"":349,""sleepEfficiency"":8,""sleepLatency"":6394000,""sleepScore"":76,""snoreFreq"":1,""validData"":70.55,""wakeupCnt"":4,""wakeupTime"":1651334640000}","""	-0500""",9
20220501 21:58:44,"{""allSleepTime"":458,""awakeTime"":31,""daySleepTime"":94,""deepSleepPart"":75,""deepSleepTime"":118,""dreamTime"":90,""fallAsleepTime"":1651388040000,""goBedTime"":1651387170000,""lightSleepTime"":250,""sleepEfficiency"":26,""sleepLatency"":1144000,""sleepScore"":84,""snoreFreq"":1,""validData"":74.5,""wakeupCnt"":1,""wakeupTime"":1651417380000}","""	-0500""",9
20220502 17:49:42,"{""avgRestingHeartRate"":57,""lastHeartRate"":54,""lastRestHeartRate"":0,""maxHeartRate"":182,""minHeartRate"":41}","""	-0500""",7
20220503 21:48:09,"{""avgRestingHeartRate"":58,""lastHeartRate"":81,""lastRestHeartRate"":0,""maxHeartRate"":175,""minHeartRate"":44}","""	-0500""",7
20220504 09:24:25,"{""allSleepTime"":454,""awakeTime"":21,""daySleepTime"":0,""deepSleepPart"":49,""deepSleepTime"":122,""dreamTime"":55,""fallAsleepTime"":1651559100000,""goBedTime"":1651555334000,""lightSleepTime"":277,""sleepEfficiency"":8,""sleepLatency"":4232000,""sleepScore"":78,""snoreFreq"":3,""validData"":70.25,""wakeupCnt"":1,""wakeupTime"":1651587600000}","""	-0500""",9
20220504 13:32:13,"{""avgRestingHeartRate"":0,""lastHeartRate"":93,""lastRestHeartRate"":0,""maxHeartRate"":179,""minHeartRate"":55}","""	-0500""",7
20220505 04:05:47,"{""allSleepTime"":201,""awakeTime"":46,""daySleepTime"":55,""deepSleepPart"":55,""deepSleepTime"":58,""dreamTime"":11,""fallAsleepTime"":1651643640000,""goBedTime"":1651641624000,""lightSleepTime"":132,""sleepEfficiency"":7,""sleepLatency"":2412000,""sleepScore"":60,""snoreFreq"":1,""validData"":71.96,""wakeupCnt"":1,""wakeupTime"":1651658460000}","""	-0500""",9
20220505 13:41:34,"{""avgRestingHeartRate"":60,""lastHeartRate"":68,""lastRestHeartRate"":0,""maxHeartRate"":149,""minHeartRate"":44}","""	-0500""",7
20220506 15:04:21,"{""avgRestingHeartRate"":64,""lastHeartRate"":82,""lastRestHeartRate"":0,""maxHeartRate"":179,""minHeartRate"":42}","""	-0500""",7
20220507 12:40:26,"{""allSleepTime"":299,""awakeTime"":1,""daySleepTime"":0,""deepSleepPart"":41,""deepSleepTime"":89,""dreamTime"":57,""fallAsleepTime"":1651816680000,""goBedTime"":1651814626000,""lightSleepTime"":153,""sleepEfficiency"":9,""sleepLatency"":2544000,""sleepScore"":68,""snoreFreq"":1,""validData"":86.13,""wakeupCnt"":1,""wakeupTime"":1651834680000}","""	-0500""",9
20220507 18:36:54,"{""avgRestingHeartRate"":63,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":157,""minHeartRate"":49}","""	-0500""",7
20220507 18:36:55,"{""avgRestingHeartRate"":69,""lastHeartRate"":79,""lastRestHeartRate"":0,""maxHeartRate"":148,""minHeartRate"":45}","""	-0500""",7
20220508 16:58:58,"{""avgRestingHeartRate"":52,""lastHeartRate"":86,""lastRestHeartRate"":0,""maxHeartRate"":153,""minHeartRate"":44}","""	-0500""",7
20220510 01:08:47,"{""avgRestingHeartRate"":53,""lastHeartRate"":90,""lastRestHeartRate"":0,""maxHeartRate"":183,""minHeartRate"":42}","""	-0500""",7
20220510 01:10:30,"{""allSleepTime"":431,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":49,""deepSleepTime"":122,""dreamTime"":74,""fallAsleepTime"":1651996980000,""goBedTime"":1651996774000,""lightSleepTime"":235,""sleepEfficiency"":62,""sleepLatency"":225000,""sleepScore"":77,""snoreFreq"":7,""validData"":85.27,""wakeupCnt"":0,""wakeupTime"":1652022840000}","""	-0500""",9
20220510 01:58:54,"{""avgRestingHeartRate"":59,""lastHeartRate"":139,""lastRestHeartRate"":0,""maxHeartRate"":180,""minHeartRate"":44}","""	-0500""",7
20220512 23:01:09,"{""allSleepTime"":550,""awakeTime"":5,""daySleepTime"":0,""deepSleepPart"":62,""deepSleepTime"":146,""dreamTime"":70,""fallAsleepTime"":1652080440000,""goBedTime"":1652074541000,""lightSleepTime"":334,""sleepEfficiency"":7,""sleepLatency"":6229000,""sleepScore"":77,""snoreFreq"":3,""validData"":76.88,""wakeupCnt"":1,""wakeupTime"":1652113740000}","""	-0500""",9
20220513 17:57:12,"{""avgRestingHeartRate"":60,""lastHeartRate"":81,""lastRestHeartRate"":0,""maxHeartRate"":97,""minHeartRate"":60}","""	-0500""",7
20220513 17:57:13,"{""avgRestingHeartRate"":61,""lastHeartRate"":88,""lastRestHeartRate"":0,""maxHeartRate"":142,""minHeartRate"":47}","""	-0500""",7
20220515 20:14:35,"{""avgRestingHeartRate"":60,""lastHeartRate"":74,""lastRestHeartRate"":0,""maxHeartRate"":180,""minHeartRate"":59}","""	-0500""",7
20220516 17:21:18,"{""avgRestingHeartRate"":66,""lastHeartRate"":66,""lastRestHeartRate"":0,""maxHeartRate"":126,""minHeartRate"":47}","""	-0500""",7
20220516 17:22:15,"{""allSleepTime"":412,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":46,""deepSleepTime"":104,""dreamTime"":66,""fallAsleepTime"":1652603040000,""goBedTime"":1652601507000,""lightSleepTime"":242,""sleepEfficiency"":16,""sleepLatency"":1834000,""sleepScore"":73,""snoreFreq"":9,""validData"":78.45,""wakeupCnt"":0,""wakeupTime"":1652627760000}","""	-0500""",9
20220516 19:13:50,"{""lastScore"":15,""maxScore"":40,""meanScore"":20,""measureCount"":25,""minScore"":15}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":37,""maxScore"":57,""meanScore"":27,""measureCount"":31,""minScore"":15}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":33,""maxScore"":56,""meanScore"":29,""measureCount"":35,""minScore"":15}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":56,""maxScore"":67,""meanScore"":35,""measureCount"":31,""minScore"":15}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":45,""maxScore"":64,""meanScore"":50,""measureCount"":11,""minScore"":41}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":46,""maxScore"":55,""meanScore"":35,""measureCount"":34,""minScore"":15}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":47,""maxScore"":61,""meanScore"":38,""measureCount"":38,""minScore"":15}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":54,""maxScore"":65,""meanScore"":28,""measureCount"":33,""minScore"":15}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":33,""maxScore"":61,""meanScore"":23,""measureCount"":32,""minScore"":15}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":30,""maxScore"":58,""meanScore"":26,""measureCount"":29,""minScore"":15}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":31,""maxScore"":54,""meanScore"":27,""measureCount"":35,""minScore"":15}","""	-0500""",11
20220516 19:13:50,"{""lastScore"":37,""maxScore"":46,""meanScore"":39,""measureCount"":3,""minScore"":34}","""	-0500""",11
20220517 05:34:36,"{""avgRestingHeartRate"":67,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":181,""minHeartRate"":47}","""	-0500""",7
20220518 06:26:30,"{""avgRestingHeartRate"":60,""lastHeartRate"":88,""lastRestHeartRate"":0,""maxHeartRate"":174,""minHeartRate"":43}","""	-0500""",7
20220519 07:18:56,"{""avgRestingHeartRate"":0,""lastHeartRate"":98,""lastRestHeartRate"":0,""maxHeartRate"":160,""minHeartRate"":43}","""	-0500""",7
20220520 10:22:17,"{""avgRestingHeartRate"":61,""lastHeartRate"":72,""lastRestHeartRate"":0,""maxHeartRate"":141,""minHeartRate"":45}","""	-0500""",7
20220521 05:13:43,"{""avgRestingHeartRate"":59,""lastHeartRate"":69,""lastRestHeartRate"":0,""maxHeartRate"":161,""minHeartRate"":48}","""	-0500""",7
20220521 12:39:36,"{""allSleepTime"":317,""awakeTime"":3,""daySleepTime"":0,""deepSleepPart"":51,""deepSleepTime"":88,""dreamTime"":31,""fallAsleepTime"":1653026940000,""goBedTime"":1653025927000,""lightSleepTime"":198,""sleepEfficiency"":18,""sleepLatency"":1318000,""sleepScore"":69,""snoreFreq"":1,""validData"":88.54,""wakeupCnt"":1,""wakeupTime"":1653046140000}","""	-0500""",9
20220522 11:40:00,"{""avgRestingHeartRate"":65,""lastHeartRate"":107,""lastRestHeartRate"":0,""maxHeartRate"":142,""minHeartRate"":47}","""	-0500""",7
20220526 17:25:15,"{""avgRestingHeartRate"":0,""lastHeartRate"":85,""lastRestHeartRate"":0,""maxHeartRate"":176,""minHeartRate"":58}","""	-0500""",7
20220526 17:25:15,"{""avgRestingHeartRate"":62,""lastHeartRate"":86,""lastRestHeartRate"":0,""maxHeartRate"":127,""minHeartRate"":53}","""	-0500""",7
20220528 13:04:03,"{""allSleepTime"":424,""awakeTime"":1,""daySleepTime"":0,""deepSleepPart"":61,""deepSleepTime"":150,""dreamTime"":122,""fallAsleepTime"":1653634200000,""goBedTime"":1653631597000,""lightSleepTime"":152,""sleepEfficiency"":12,""sleepLatency"":2899000,""sleepScore"":81,""snoreFreq"":1,""validData"":94.09,""wakeupCnt"":1,""wakeupTime"":1653659700000}","""	-0500""",9
20220528 13:58:22,"{""avgRestingHeartRate"":59,""lastHeartRate"":99,""lastRestHeartRate"":0,""maxHeartRate"":133,""minHeartRate"":45}","""	-0500""",7
